item_id,item_api_url,item_page_url,title,identifier,scan_number,printed_page,position_on_page,chapter,illustration_type,visual_typology,creators,subjects,characters,narrative_place,geographic_place,illustration_image_url,media_ids,canvas_label,canvas_id,page_iiif_image_service,page_full_image_url,x,y,w,h,match_score,match_method,iiif_region_url
228869,https://dlrc.ficlit.unibo.it/api/items/228869,https://dlrc.ficlit.unibo.it/s/lib/item/228869,L'addio ai monti,Quarantana_0170_p.164_1,0170,164,1,Capitolo VIII,Altre illustrazioni,Paesaggio naturale,"Riccardi, Luigi; Sacchi, Luigi",Natura; Viaggio,"Agnese, madre di Lucia; Barcaiolo del lago di Como che traghetta i promessi sposi in fuga con Agnese; Lucia Mondella; Renzo Tramaglino",,"Adda; Como, lago di; Resegone, monte",https://dlrc.ficlit.unibo.it/files/original/4705db382bf3300fac7a33af2eb71120e64eedb7.jpg,229374; 229878,Quarantana_0170_p.164.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p170,https://dlrc.ficlit.unibo.it/iiif/2/232215,https://dlrc.ficlit.unibo.it/iiif/2/232215/full/full/0/default.jpg,745,799,816,708,0.8805,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232215/745,799,816,708/full/0/default.jpg"
228870,https://dlrc.ficlit.unibo.it/api/items/228870,https://dlrc.ficlit.unibo.it/s/lib/item/228870,Rapace che si libra in volo su due colombe,Quarantana_0171_p.165_1,0171,165,1,Capitolo IX,Intestazione,Figura allegorica,"Gonin, Francesco",Potere; Violenza,,,,https://dlrc.ficlit.unibo.it/files/original/2c4ce89b927c05fe311ac0e32dc1a479ac7cbd5d.jpg,229375; 229879,Quarantana_0171_p.165.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p171,https://dlrc.ficlit.unibo.it/iiif/2/232216,https://dlrc.ficlit.unibo.it/iiif/2/232216/full/full/0/default.jpg,193,415,848,316,0.6027,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232216/193,415,848,316/full/0/default.jpg"
228871,https://dlrc.ficlit.unibo.it/api/items/228871,https://dlrc.ficlit.unibo.it/s/lib/item/228871,"Iniziale del capitolo IX. Il baroccio che attende Lucia, Renzo e Agnese",Quarantana_0171_p.165_2,0171,165,2,Capitolo IX,Capolettera,Scena con figure,"Gonin, Francesco; Sacchi, Luigi",Viaggio,Barocciaio,,,https://dlrc.ficlit.unibo.it/files/original/0a8bc519b05228155ce804b1dfacaec9491298c8.jpg,229376; 229880,Quarantana_0171_p.165.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p171,https://dlrc.ficlit.unibo.it/iiif/2/232216,https://dlrc.ficlit.unibo.it/iiif/2/232216/full/full/0/default.jpg,232,1116,431,300,0.8939,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232216/232,1116,431,300/full/0/default.jpg"
228872,https://dlrc.ficlit.unibo.it/api/items/228872,https://dlrc.ficlit.unibo.it/s/lib/item/228872,Il padre guardiano accoglie Agnese e Lucia,Quarantana_0173_p.167_1,0173,167,1,Capitolo IX,Altre illustrazioni,Scena con figure,"Gonin, Francesco; Sacchi, Luigi; Bernard",Religione; Viaggio,"Agnese, madre di Lucia; Barocciaio; Lucia Mondella; Padre guardiano del convento dei cappuccini di Monza",Convento dei cappuccini di Monza,Monza,https://dlrc.ficlit.unibo.it/files/original/4dd34fec181a8b58cdaa50597902d8865a1d696f.jpg,229377; 229881,Quarantana_0173_p.167.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p173,https://dlrc.ficlit.unibo.it/iiif/2/232218,https://dlrc.ficlit.unibo.it/iiif/2/232218/full/full/0/default.jpg,281,1111,692,567,0.9544,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232218/281,1111,692,567/full/0/default.jpg"
228873,https://dlrc.ficlit.unibo.it/api/items/228873,https://dlrc.ficlit.unibo.it/s/lib/item/228873,"Agnese e Lucia, accompagnate dal barocciaio e dal padre guardiano, arrivano al monastero di Monza",Quarantana_0175_p.169_1,0175,169,1,Capitolo IX,Altre illustrazioni,Paesaggio naturale,"Bisi, Luigi",Religione; Viaggio,"Agnese, madre di Lucia; Barocciaio; Lucia Mondella; Padre guardiano del convento dei cappuccini di Monza",Monastero di Gertrude a Monza,Monza,https://dlrc.ficlit.unibo.it/files/original/6daf641b9a43f7e848bb2f3a139975a8673dcf0a.jpg,229378; 229882,Quarantana_0175_p.169.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p175,https://dlrc.ficlit.unibo.it/iiif/2/232220,https://dlrc.ficlit.unibo.it/iiif/2/232220/full/full/0/default.jpg,184,665,848,665,0.8741,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232220/184,665,848,665/full/0/default.jpg"
228874,https://dlrc.ficlit.unibo.it/api/items/228874,https://dlrc.ficlit.unibo.it/s/lib/item/228874,Ritratto di Gertrude,Quarantana_0177_p.171_1,0177,171,1,Capitolo IX,Altre illustrazioni,Ritratto,"Gonin, Francesco; Sacchi, Luigi; Bernard",Potere; Religione,Gertrude,,,https://dlrc.ficlit.unibo.it/files/original/c4c8fc65bb9825f18af05f63f40ff5951d7af8f4.jpg,229379; 229883,Quarantana_0177_p.171.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p177,https://dlrc.ficlit.unibo.it/iiif/2/232222,https://dlrc.ficlit.unibo.it/iiif/2/232222/full/full/0/default.jpg,290,884,641,645,0.9196,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232222/290,884,641,645/full/0/default.jpg"
228875,https://dlrc.ficlit.unibo.it/api/items/228875,https://dlrc.ficlit.unibo.it/s/lib/item/228875,Gertrude interroga Lucia,Quarantana_0179_p.173_1,0179,173,1,Capitolo IX,Altre illustrazioni,Scena con figure,"Gonin, Francesco; Sacchi, Luigi",Potere; Religione,"Agnese, madre di Lucia; Gertrude; Lucia Mondella; Padre guardiano del convento dei cappuccini di Monza",Monastero di Gertrude a Monza,Monza,https://dlrc.ficlit.unibo.it/files/original/b28ba7d8ae398c0fe01ce45f7c10b66f52f0d801.jpg,229380; 229884,Quarantana_0179_p.173.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p179,https://dlrc.ficlit.unibo.it/iiif/2/232224,https://dlrc.ficlit.unibo.it/iiif/2/232224/full/full/0/default.jpg,202,829,841,744,0.8745,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232224/202,829,841,744/full/0/default.jpg"
228876,https://dlrc.ficlit.unibo.it/api/items/228876,https://dlrc.ficlit.unibo.it/s/lib/item/228876,Gertrude e le bambole,Quarantana_0182_p.176_1,0182,176,1,Capitolo IX,Altre illustrazioni,Scena con figure,"Gonin, Francesco; Sacchi, Luigi",Religione; Persuasione e inadeguati mezzi per ottenerla,Gertrude,,Monza,https://dlrc.ficlit.unibo.it/files/original/e547e61c367fb70e4a36d2dc4b3d3eeff33fc8da.jpg,229381; 229885,Quarantana_0182_p.176.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p182,https://dlrc.ficlit.unibo.it/iiif/2/232227,https://dlrc.ficlit.unibo.it/iiif/2/232227/full/full/0/default.jpg,885,878,582,443,0.9859,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232227/885,878,582,443/full/0/default.jpg"
228877,https://dlrc.ficlit.unibo.it/api/items/228877,https://dlrc.ficlit.unibo.it/s/lib/item/228877,Il principe padre rimprovera Gertrude,Quarantana_0183_p.177_1,0183,177,1,Capitolo IX,Altre illustrazioni,Scena con figure,"Gonin, Francesco; Sacchi, Luigi; Bernard",Famiglia; Persuasione e inadeguati mezzi per ottenerla; Potere,"Gertrude; Principe, padre di Gertrude",,Monza,https://dlrc.ficlit.unibo.it/files/original/9c06a28068422cbb5dbf1b3918798c50cba25a5b.jpg,229382; 229886,Quarantana_0183_p.177.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p183,https://dlrc.ficlit.unibo.it/iiif/2/232228,https://dlrc.ficlit.unibo.it/iiif/2/232228/full/full/0/default.jpg,373,677,508,598,0.8589,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232228/373,677,508,598/full/0/default.jpg"
228878,https://dlrc.ficlit.unibo.it/api/items/228878,https://dlrc.ficlit.unibo.it/s/lib/item/228878,Gertrude in mezzo alle compagne,Quarantana_0185_p.179_1,0185,179,1,Capitolo IX,Altre illustrazioni,Scena con figure,"Gonin, Francesco; Sacchi, Luigi; Loyseau",Religione,Gertrude,Monastero di Gertrude a Monza,Monza,https://dlrc.ficlit.unibo.it/files/original/ff5e11e4e916a4667ca816710e4d1a9f219c319a.jpg,229383; 229887,Quarantana_0185_p.179.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p185,https://dlrc.ficlit.unibo.it/iiif/2/232230,https://dlrc.ficlit.unibo.it/iiif/2/232230/full/full/0/default.jpg,214,1194,841,525,0.7897,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232230/214,1194,841,525/full/0/default.jpg"
228879,https://dlrc.ficlit.unibo.it/api/items/228879,https://dlrc.ficlit.unibo.it/s/lib/item/228879,"Gertrude, aiutata dalle sue confidenti, scrive una lettera al principe padre",Quarantana_0188_p.182_1,0188,182,1,Capitolo IX,Altre illustrazioni,Scena con figure,"Gonin, Francesco; Sacchi, Luigi",Famiglia; Persuasione e inadeguati mezzi per ottenerla,Gertrude,,Monza,https://dlrc.ficlit.unibo.it/files/original/fe1514b2c344eebd0dfe8844c5ec68963f3d2e4b.jpg,229384; 229888,Quarantana_0188_p.182.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p188,https://dlrc.ficlit.unibo.it/iiif/2/232233,https://dlrc.ficlit.unibo.it/iiif/2/232233/full/full/0/default.jpg,729,896,841,507,0.8225,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232233/729,896,841,507/full/0/default.jpg"
228880,https://dlrc.ficlit.unibo.it/api/items/228880,https://dlrc.ficlit.unibo.it/s/lib/item/228880,Gertrude costretta a stare insieme alle donne di servizio,Quarantana_0190_p.184_1,0190,184,1,Capitolo IX,Altre illustrazioni,Scena con figure,"[Riccardi, Paolo]; Sacchi, Luigi",Famiglia,Gertrude,,Monza,https://dlrc.ficlit.unibo.it/files/original/10c160b1b7d11d5ecf06f7e0f410b0929d56053e.jpg,229385; 229889,Quarantana_0190_p.184.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p190,https://dlrc.ficlit.unibo.it/iiif/2/232235,https://dlrc.ficlit.unibo.it/iiif/2/232235/full/full/0/default.jpg,824,823,686,499,0.8615,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232235/824,823,686,499/full/0/default.jpg"
228881,https://dlrc.ficlit.unibo.it/api/items/228881,https://dlrc.ficlit.unibo.it/s/lib/item/228881,"Il principe padre, scoperta la lettera per il paggio, punisce Gertrude",Quarantana_0191_p.185_1,0191,185,1,Capitolo IX,Altre illustrazioni,Scena con figure,"Gonin, Francesco; Sacchi, Luigi",Famiglia; Ira; Violenza,"Gertrude; Principe, padre di Gertrude",,Monza,https://dlrc.ficlit.unibo.it/files/original/eaeefb8f39899c5b2074efcc840e8a4fa83aae17.jpg,229386; 229890,Quarantana_0191_p.185.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p191,https://dlrc.ficlit.unibo.it/iiif/2/232236,https://dlrc.ficlit.unibo.it/iiif/2/232236/full/full/0/default.jpg,222,1028,841,673,0.8366,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232236/222,1028,841,673/full/0/default.jpg"
228882,https://dlrc.ficlit.unibo.it/api/items/228882,https://dlrc.ficlit.unibo.it/s/lib/item/228882,Gertrude in un angolo della stanza con il viso tra le mani,Quarantana_0194_p.188_1,0194,188,1,Capitolo IX,Altre illustrazioni,Scena con figure,"Gonin, Francesco",Ira; Persuasione e inadeguati mezzi per ottenerla,Gertrude,,Monza,https://dlrc.ficlit.unibo.it/files/original/6233312b9a3b1c8a9c937689c5a4ace89cdc91bd.jpg,229387; 229891,Quarantana_0194_p.188.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p194,https://dlrc.ficlit.unibo.it/iiif/2/232239,https://dlrc.ficlit.unibo.it/iiif/2/232239/full/full/0/default.jpg,897,889,457,541,0.9626,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232239/897,889,457,541/full/0/default.jpg"
228883,https://dlrc.ficlit.unibo.it/api/items/228883,https://dlrc.ficlit.unibo.it/s/lib/item/228883,Lotta tra la colomba e il serpente,Quarantana_0195_p.189_1,0195,189,1,Capitolo X,Intestazione,Figura allegorica,"Gonin, Francesco; Sacchi, Luigi",Potere; Violenza,,,,https://dlrc.ficlit.unibo.it/files/original/5a9715fdd0830c9f19dfedfbee89a8939a1c1a71.jpg,229388; 229892,Quarantana_0195_p.189.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p195,https://dlrc.ficlit.unibo.it/iiif/2/232240,https://dlrc.ficlit.unibo.it/iiif/2/232240/full/full/0/default.jpg,225,412,786,360,0.8296,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232240/225,412,786,360/full/0/default.jpg"
228884,https://dlrc.ficlit.unibo.it/api/items/228884,https://dlrc.ficlit.unibo.it/s/lib/item/228884,Iniziale del capitolo X (V). Campanula,Quarantana_0195_p.189_2,0195,189,2,Capitolo X,Capolettera,Figura allegorica,"Gonin, Francesco",Natura,,,,https://dlrc.ficlit.unibo.it/files/original/9680633bf88a2535832e179b13e9e7761e853995.jpg,229389; 229893,Quarantana_0195_p.189.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p195,https://dlrc.ficlit.unibo.it/iiif/2/232240,https://dlrc.ficlit.unibo.it/iiif/2/232240/full/full/0/default.jpg,211,1288,316,392,0.8316,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232240/211,1288,316,392/full/0/default.jpg"
228885,https://dlrc.ficlit.unibo.it/api/items/228885,https://dlrc.ficlit.unibo.it/s/lib/item/228885,Gertrude chiede perdono al principe padre,Quarantana_0196_p.190_1,0196,190,1,Capitolo X,Altre illustrazioni,Scena con figure,"Gonin, Francesco",Famiglia; Persuasione e inadeguati mezzi per ottenerla; Perdono,"Gertrude; Principe, padre di Gertrude",,Monza,https://dlrc.ficlit.unibo.it/files/original/018d24c98a74088a0754da536a713938cc4b7e28.jpg,229390; 229894,Quarantana_0196_p.190.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p196,https://dlrc.ficlit.unibo.it/iiif/2/232241,https://dlrc.ficlit.unibo.it/iiif/2/232241/full/full/0/default.jpg,903,681,508,437,0.8881,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232241/903,681,508,437/full/0/default.jpg"
228886,https://dlrc.ficlit.unibo.it/api/items/228886,https://dlrc.ficlit.unibo.it/s/lib/item/228886,Il principe padre annuncia alla principessa e al principino la decisione di Gertrude,Quarantana_0198_p.192_1,0198,192,1,Capitolo X,Altre illustrazioni,Scena con figure,"Gonin, Francesco; Sacchi, Luigi",Famiglia; Persuasione e inadeguati mezzi per ottenerla; Religione,"Gertrude; Principe, padre di Gertrude; Principessa, madre di Gertrude; Principino, fratello di Gertrude",,Monza,https://dlrc.ficlit.unibo.it/files/original/a6e54225278b05759593024634f368c87997fb86.jpg,229391; 229895,Quarantana_0198_p.192.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p198,https://dlrc.ficlit.unibo.it/iiif/2/232243,https://dlrc.ficlit.unibo.it/iiif/2/232243/full/full/0/default.jpg,758,713,790,656,0.8458,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232243/758,713,790,656/full/0/default.jpg"
228887,https://dlrc.ficlit.unibo.it/api/items/228887,https://dlrc.ficlit.unibo.it/s/lib/item/228887,Amici e familiari festeggiano Gertrude,Quarantana_0200_p.194_1,0200,194,1,Capitolo X,Altre illustrazioni,Scena con figure,"Gonin, Francesco; Sacchi, Luigi; Loyseau",Famiglia; Potere; Religione,Gertrude,,Monza,https://dlrc.ficlit.unibo.it/files/original/cc1b7073a4e6d6905053e937e6d640da44354984.jpg,229392; 229896,Quarantana_0200_p.194.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p200,https://dlrc.ficlit.unibo.it/iiif/2/232245,https://dlrc.ficlit.unibo.it/iiif/2/232245/full/full/0/default.jpg,755,893,841,522,0.9876,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232245/755,893,841,522/full/0/default.jpg"
228888,https://dlrc.ficlit.unibo.it/api/items/228888,https://dlrc.ficlit.unibo.it/s/lib/item/228888,La vecchia governante sveglia Gertrude,Quarantana_0202_p.196_1,0202,196,1,Capitolo X,Altre illustrazioni,Scena con figure,"Gonin, Francesco",Famiglia,Gertrude; Servitori della famiglia di Gertrude,,Monza,https://dlrc.ficlit.unibo.it/files/original/efbe899f815600de607840a83edf5dd342c9089a.jpg,229393; 229897,Quarantana_0202_p.196.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p202,https://dlrc.ficlit.unibo.it/iiif/2/232247,https://dlrc.ficlit.unibo.it/iiif/2/232247/full/full/0/default.jpg,822,658,713,493,0.7515,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232247/822,658,713,493/full/0/default.jpg"
228889,https://dlrc.ficlit.unibo.it/api/items/228889,https://dlrc.ficlit.unibo.it/s/lib/item/228889,Il principe padre istruisce Gertrude prima della richiesta,Quarantana_0203_p.197_1,0203,197,1,Capitolo X,Altre illustrazioni,Scena con figure,"Gonin, Francesco; Sacchi, Luigi",Famiglia; Persuasione e inadeguati mezzi per ottenerla,"Gertrude; Principe, padre di Gertrude",,Monza,https://dlrc.ficlit.unibo.it/files/original/09fc35c29722a6f6003e74554cf5398bce8ca74a.jpg,229394; 229898,Quarantana_0203_p.197.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p203,https://dlrc.ficlit.unibo.it/iiif/2/232248,https://dlrc.ficlit.unibo.it/iiif/2/232248/full/full/0/default.jpg,314,789,711,574,0.9304,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232248/314,789,711,574/full/0/default.jpg"
228890,https://dlrc.ficlit.unibo.it/api/items/228890,https://dlrc.ficlit.unibo.it/s/lib/item/228890,La richiesta di Gertrude,Quarantana_0205_p.199_1,0205,199,1,Capitolo X,Altre illustrazioni,Scena con figure,"Gonin, Francesco; Sacchi, Luigi; Loyseau",Famiglia; Persuasione e inadeguati mezzi per ottenerla; Religione,"Badessa del monastero di Monza; Gertrude; Principe, padre di Gertrude; Principessa, madre di Gertrude; Principino, fratello di Gertrude",Monastero di Gertrude a Monza,Monza,https://dlrc.ficlit.unibo.it/files/original/5f3e6de5dc35d2f201280d23b49a15faa6488387.jpg,229395; 229899,Quarantana_0205_p.199.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p205,https://dlrc.ficlit.unibo.it/iiif/2/232250,https://dlrc.ficlit.unibo.it/iiif/2/232250/full/full/0/default.jpg,236,699,841,808,0.8787,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232250/236,699,841,808/full/0/default.jpg"
228891,https://dlrc.ficlit.unibo.it/api/items/228891,https://dlrc.ficlit.unibo.it/s/lib/item/228891,Gertrude e la sua madrina,Quarantana_0208_p.202_1,0208,202,1,Capitolo X,Altre illustrazioni,Scena con figure,"Gonin, Francesco",Economia; Potere,Gertrude; Madrina di Gertrude,,Monza,https://dlrc.ficlit.unibo.it/files/original/9e090d6bfc27a757c8c88b7862f752fd08f2ed78.jpg,229396; 229900,Quarantana_0208_p.202.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p208,https://dlrc.ficlit.unibo.it/iiif/2/232253,https://dlrc.ficlit.unibo.it/iiif/2/232253/full/full/0/default.jpg,805,653,666,575,0.9427,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232253/805,653,666,575/full/0/default.jpg"
228892,https://dlrc.ficlit.unibo.it/api/items/228892,https://dlrc.ficlit.unibo.it/s/lib/item/228892,Gertrude interrogata dal vicario,Quarantana_0210_p.204_1,0210,204,1,Capitolo X,Altre illustrazioni,Scena con figure,"Riccardi, Paolo",Religione,Gertrude; Vicario delle monache di Monza,,Monza,https://dlrc.ficlit.unibo.it/files/original/976c1e8de969f976b4a3d2e24f3f8570b2b3a061.jpg,229397; 229901,Quarantana_0210_p.204.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p210,https://dlrc.ficlit.unibo.it/iiif/2/232255,https://dlrc.ficlit.unibo.it/iiif/2/232255/full/full/0/default.jpg,800,1127,686,547,0.8638,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232255/800,1127,686,547/full/0/default.jpg"
228893,https://dlrc.ficlit.unibo.it/api/items/228893,https://dlrc.ficlit.unibo.it/s/lib/item/228893,Il principe padre abbraccia Gertrude,Quarantana_0212_p.206_1,0212,206,1,Capitolo X,Altre illustrazioni,Scena con figure,"Gonin, Francesco; Sacchi, Luigi; Loyseau",Famiglia; Violenza,"Gertrude; Principe, padre di Gertrude",,Monza,https://dlrc.ficlit.unibo.it/files/original/2167918a6567b8066a86ddbf0f1f4f7f9d6a72c6.jpg,229398; 229902,Quarantana_0212_p.206.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p212,https://dlrc.ficlit.unibo.it/iiif/2/232257,https://dlrc.ficlit.unibo.it/iiif/2/232257/full/full/0/default.jpg,783,560,713,607,0.8854,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232257/783,560,713,607/full/0/default.jpg"
228894,https://dlrc.ficlit.unibo.it/api/items/228894,https://dlrc.ficlit.unibo.it/s/lib/item/228894,Gertrude rimugina il suo passato,Quarantana_0214_p.208_1,0214,208,1,Capitolo X,Altre illustrazioni,Scena con figure,"Gonin, Francesco; Sacchi, Luigi",Ira; Religione,Gertrude,Monastero di Gertrude a Monza,Monza,https://dlrc.ficlit.unibo.it/files/original/e8379c44ecd98a1c412ba18f83414ec86aff41cb.jpg,229399; 229903,Quarantana_0214_p.208.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p214,https://dlrc.ficlit.unibo.it/iiif/2/232259,https://dlrc.ficlit.unibo.it/iiif/2/232259/full/full/0/default.jpg,838,606,582,438,0.953,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232259/838,606,582,438/full/0/default.jpg"
228895,https://dlrc.ficlit.unibo.it/api/items/228895,https://dlrc.ficlit.unibo.it/s/lib/item/228895,Getrude maltratta le educande,Quarantana_0215_p.209_1,0215,209,1,Capitolo X,Altre illustrazioni,Scena con figure,"Gonin, Francesco; Sacchi, Luigi; Loyseau",Ira; Religione; Violenza,Gertrude; Educande,Monastero di Gertrude a Monza,Monza,https://dlrc.ficlit.unibo.it/files/original/93bbc025f5c7f13592638e811c7d053117d822e3.jpg,229400; 229904,Quarantana_0215_p.209.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p215,https://dlrc.ficlit.unibo.it/iiif/2/232260,https://dlrc.ficlit.unibo.it/iiif/2/232260/full/full/0/default.jpg,222,1262,792,496,0.9193,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232260/222,1262,792,496/full/0/default.jpg"
228896,https://dlrc.ficlit.unibo.it/api/items/228896,https://dlrc.ficlit.unibo.it/s/lib/item/228896,La conversa rivela a Gertrude di conoscere il suo segreto,Quarantana_0217_p.211_1,0217,211,1,Capitolo X,Altre illustrazioni,Scena con figure,"Gonin, Francesco; Sacchi, Luigi; Pollet",Pericolo e ansia di evitarlo; Religione,Conversa del monastero di Monza che scopre la tresca di Gertrude ed è fatta sparire; Gertrude,Monastero di Gertrude a Monza,Monza,https://dlrc.ficlit.unibo.it/files/original/994d605afa399189080c659aeeb0ab1541ba6eea.jpg,229401; 229905,Quarantana_0217_p.211.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p217,https://dlrc.ficlit.unibo.it/iiif/2/232262,https://dlrc.ficlit.unibo.it/iiif/2/232262/full/full/0/default.jpg,259,1043,763,629,0.9211,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232262/259,1043,763,629/full/0/default.jpg"
228897,https://dlrc.ficlit.unibo.it/api/items/228897,https://dlrc.ficlit.unibo.it/s/lib/item/228897,Agnese e Lucia parlano di Gertrude,Quarantana_0219_p.213_1,0219,213,1,Capitolo X,Altre illustrazioni,Scena con figure,"Gonin, Francesco; Sacchi, Luigi",Famiglia; Opinione comune,"Agnese, madre di Lucia; Lucia Mondella",Monastero di Gertrude a Monza,Monza,https://dlrc.ficlit.unibo.it/files/original/af3aed466b56db7b76396db4b9a3103873f2c4dd.jpg,229402; 229906,Quarantana_0219_p.213.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p219,https://dlrc.ficlit.unibo.it/iiif/2/232264,https://dlrc.ficlit.unibo.it/iiif/2/232264/full/full/0/default.jpg,256,1137,713,604,0.8736,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232264/256,1137,713,604/full/0/default.jpg"
228898,https://dlrc.ficlit.unibo.it/api/items/228898,https://dlrc.ficlit.unibo.it/s/lib/item/228898,Ghirigoro,Quarantana_0220_p.214_1,0220,214,1,Capitolo X,Altre illustrazioni,Motivo ornamentale,s.i.,,,,,https://dlrc.ficlit.unibo.it/files/original/bbbdca623b0cbeaf560c73d0a4bff8507258471c.jpg,229403; 229907,Quarantana_0220_p.214.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p220,https://dlrc.ficlit.unibo.it/iiif/2/232265,https://dlrc.ficlit.unibo.it/iiif/2/232265/full/full/0/default.jpg,832,1294,605,295,0.5146,ncc-clahe,"https://dlrc.ficlit.unibo.it/iiif/2/232265/832,1294,605,295/full/0/default.jpg"
228899,https://dlrc.ficlit.unibo.it/api/items/228899,https://dlrc.ficlit.unibo.it/s/lib/item/228899,Mano con pugnale che impedisce alle due giovani mani di unirsi,Quarantana_0221_p.215_1,0221,215,1,Capitolo XI,Intestazione,Figura allegorica,"Gonin, Francesco",Amore; Potere; Violenza,,,,https://dlrc.ficlit.unibo.it/files/original/819cc1b24cf5f8cc2f1f54e89dfd6d5faf0a4de8.jpg,229404; 229908,Quarantana_0221_p.215.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p221,https://dlrc.ficlit.unibo.it/iiif/2/232266,https://dlrc.ficlit.unibo.it/iiif/2/232266/full/full/0/default.jpg,219,412,841,313,0.8383,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232266/219,412,841,313/full/0/default.jpg"
228900,https://dlrc.ficlit.unibo.it/api/items/228900,https://dlrc.ficlit.unibo.it/s/lib/item/228900,Iniziale del capitolo XI. Branco di segugi,Quarantana_0221_p.215_2,0221,215,2,Capitolo XI,Capolettera,Figura allegorica,"Gonin, Francesco; Sacchi, Luigi",Potere; Violenza,,,,https://dlrc.ficlit.unibo.it/files/original/7c2f04e22a25c34f627541a7a8cac260aedf2546.jpg,229405; 229909,Quarantana_0221_p.215.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p221,https://dlrc.ficlit.unibo.it/iiif/2/232266,https://dlrc.ficlit.unibo.it/iiif/2/232266/full/full/0/default.jpg,232,1071,508,433,0.8293,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232266/232,1071,508,433/full/0/default.jpg"
